,translation_G1_1,translation_G1_2,translation_G1_3,translation_G2M_1,translation_G2M_2,translation_G2M_3,translation_MG1_1,translation_MG1_2,translation_MG1_3,translation_S_1,translation_S_2,translation_S_3
4129,28.390179999999997,28.37762,28.449990000000003,28.307609999999997,27.6731,28.79965,28.688190000000002,28.089170000000003,27.87818,28.30282,28.00678,28.4186
4130,20.74993,,20.61018,,,21.5914,21.35837,21.4998,,,,20.86801
4131,20.90331,21.416320000000002,22.18649,20.288729999999997,20.19003,20.391939999999998,21.070320000000002,20.32718,20.047929999999997,20.14034,20.130689999999998,20.58095
4132,22.14361,21.9886,23.06034,22.17207,22.38574,22.42619,23.12239,22.4789,22.08729,21.81944,22.35192,22.79279
4133,22.920720000000003,22.4853,22.02066,22.98162,22.42311,23.79392,21.288610000000002,22.52447,21.54151,22.79521,23.23774,22.08073
4134,22.49064,22.64333,23.4853,22.85506,21.05179,22.51203,21.15802,22.49277,21.15054,21.417920000000002,20.9595,21.00285
4135,29.8725,29.7026,29.894809999999996,29.983590000000003,28.99938,30.08271,29.66112,29.36607,29.353720000000003,29.918259999999997,29.544109999999996,29.96017
4136,26.903340000000004,26.972790000000003,27.05238,27.17284,26.18862,27.37642,27.04937,26.623659999999997,26.20103,26.538429999999998,26.54053,27.041559999999997
4137,21.26064,20.78117,20.86113,21.05325,20.55815,21.33995,22.08738,20.77113,20.49931,,21.03376,21.41674
4138,21.92814,21.7543,22.00134,21.56128,21.11921,21.8694,21.603270000000002,21.57718,21.30313,,20.78461,21.041529999999998
4139,26.43654,26.402070000000002,26.33793,27.041659999999997,27.98338,26.92592,26.719340000000003,28.0426,26.3688,25.52277,25.71337,26.18446
4140,20.53146,22.39914,22.65929,22.07679,22.15134,22.350839999999998,22.19632,21.67775,22.50816,22.58086,22.80676,22.833270000000002
4141,24.83359,25.06258,25.26281,25.38014,24.97268,26.05217,25.09885,24.90325,24.60354,24.219260000000002,23.44569,24.68742
4142,24.24851,24.97915,24.82124,24.55145,23.85576,24.12242,24.28404,24.3243,24.17379,24.2514,24.06258,24.25111
4143,20.15202,22.06766,22.22123,21.50804,21.05583,21.84724,22.13909,21.79927,21.24644,20.72609,19.73866,20.200960000000002
4144,23.27668,22.96302,22.94237,22.47605,23.07153,23.86003,22.50206,23.13934,22.52176,22.25283,22.37034,20.97099
4145,23.38482,21.891,23.57265,23.56221,23.06334,24.24634,23.64669,24.40866,22.93776,23.03951,23.46688,23.51557
4146,21.78955,21.01025,22.408179999999998,,20.213829999999998,20.75165,20.89719,21.20693,20.81831,20.330679999999997,21.95685,21.69765
4147,25.04935,25.447770000000002,23.98711,23.435679999999998,24.416929999999997,26.068170000000002,24.79427,25.51695,25.25187,24.976879999999998,25.187479999999997,25.69192
4148,24.32471,24.12644,24.18238,23.58486,23.4996,23.69179,23.705779999999997,23.742420000000003,23.19519,23.60716,23.50882,23.819679999999998
4149,21.11197,21.537679999999998,22.33615,21.25101,21.00402,20.76507,20.92484,20.741970000000002,19.99369,21.44218,21.063489999999998,21.43832
4150,,20.93423,20.92114,20.41988,19.766460000000002,21.296979999999998,20.97379,,,,,
4151,23.183320000000002,23.53398,23.821720000000003,24.34035,22.767129999999998,24.49784,24.15081,23.96084,23.47692,23.65425,23.2436,23.94324
4152,21.93207,21.4838,21.66088,21.92553,21.69439,,22.20455,22.02506,21.13508,21.84827,21.446070000000002,21.866310000000002
4153,27.492359999999998,27.36252,27.376340000000003,28.010409999999997,27.41893,28.126520000000003,28.02406,27.602790000000002,27.53557,28.089170000000003,28.130159999999997,28.37132
4154,26.730009999999996,26.921840000000003,26.882270000000002,26.833040000000004,26.30456,27.163940000000004,26.80415,26.717640000000003,26.57845,26.25848,26.119139999999998,26.300320000000003
4155,21.03966,21.39676,21.35579,,,21.87556,,21.3058,,,,
4156,24.93436,25.31941,24.72801,25.51289,25.25469,25.81675,25.558529999999998,25.17942,25.368129999999997,24.67158,24.35313,24.28037
4157,24.76456,24.966839999999998,24.58652,24.81739,24.27042,25.229129999999998,25.10105,24.75995,24.54963,24.06308,24.19865,24.7156
4158,24.89657,25.21575,24.59235,24.7318,24.305429999999998,25.312160000000002,24.81997,24.2103,23.794810000000002,23.63666,23.81431,24.83089
4159,22.75311,23.41248,23.17397,22.41475,22.62965,23.03947,23.035989999999998,21.59883,22.739710000000002,23.230999999999998,23.127,22.834670000000003
4160,28.20373,28.37343,28.31855,28.77634,28.29435,28.98495,28.905070000000002,28.69003,28.507409999999997,27.86195,28.0703,28.23197
4161,23.291929999999997,23.69115,23.588520000000003,23.35448,22.79046,23.81822,23.496679999999998,23.44973,22.98539,23.08555,23.11504,23.07295
4162,23.268279999999997,22.913729999999997,23.318929999999998,24.020220000000002,22.45179,24.0857,23.34327,22.61257,22.617639999999998,22.70075,23.189970000000002,23.07848
4163,23.92116,24.23586,24.053739999999998,24.00702,23.716179999999998,24.810779999999998,23.779770000000003,23.40158,23.60546,23.02893,23.53077,23.55555
4164,21.20198,21.04026,21.46259,22.09658,20.56932,21.19352,20.99962,,20.98545,20.67538,,20.79273
4165,23.51953,22.86816,24.00761,24.39885,23.7452,24.17836,24.228170000000002,24.078470000000003,23.16965,22.91889,23.40328,23.84125
4166,26.1439,26.499309999999998,26.60258,26.0971,25.43562,26.5015,26.270870000000002,26.03576,25.2228,25.57314,25.92318,26.092
4167,23.842010000000002,23.25854,24.00838,24.503429999999998,24.08545,24.82445,24.78117,24.81577,24.68019,23.98824,24.27455,24.58095
4168,,21.21454,19.96649,,,,,20.51162,21.102710000000002,20.16091,19.60199,
4169,21.08771,20.83946,20.81308,,,21.2802,21.99359,20.19653,20.158820000000002,,,20.22176
4170,22.09516,23.71827,23.993000000000002,23.3668,22.19298,23.9072,23.89069,22.66861,23.438470000000002,22.997329999999998,22.76095,23.89023
4171,23.502270000000003,23.89365,23.78547,24.415,23.79491,24.53564,24.13179,24.134610000000002,23.69774,23.25796,23.18468,23.355420000000002
4172,22.543120000000002,21.69655,21.564629999999998,22.87249,21.88595,21.85182,22.54491,21.425320000000003,21.11375,22.05311,21.94567,22.06707
4173,22.196679999999997,21.68414,21.63316,22.29165,21.49067,23.52109,23.03629,21.74759,21.56927,21.40847,21.58825,22.3756
4174,21.58426,21.547829999999998,21.81214,22.21027,21.3954,22.07656,21.55506,21.47936,21.47254,21.94081,22.041929999999997,22.28085
4175,25.74232,25.891939999999998,25.6124,25.86469,24.92325,26.09013,25.47636,24.99183,24.85391,25.94463,25.85184,26.11339
4176,26.50859,27.17398,27.2691,27.85721,27.13359,27.38369,27.55589,27.2841,26.974429999999998,27.043120000000002,27.095370000000003,26.74137
4177,25.728270000000002,25.94613,25.889039999999998,25.39477,24.99804,25.86705,25.90786,25.84052,25.65297,25.226999999999997,25.26821,25.40895
4178,21.30446,21.43817,21.28766,22.14585,21.206039999999998,22.01546,22.06671,21.622970000000002,21.2345,21.25471,20.82757,21.6439
4179,23.30159,23.38166,22.96725,22.373720000000002,21.647370000000002,22.8795,22.60736,22.37446,22.19925,22.48667,22.62484,22.427770000000002
4180,22.41741,22.21516,22.72046,21.13182,22.6182,21.785999999999998,21.21419,21.13533,21.39488,22.26491,22.17859,22.15258
4181,23.289820000000002,24.58141,24.64058,24.69864,23.553910000000002,25.92965,24.10821,24.008129999999998,24.15445,25.1943,23.82542,25.11506
4182,24.7541,25.49686,25.43208,25.0341,24.52743,25.245070000000002,25.10566,24.908070000000002,24.4617,24.67751,24.745810000000002,25.070710000000002
4183,25.141920000000002,25.3057,25.18797,25.31417,24.80922,26.03023,25.18586,24.66395,24.15089,24.9218,25.29439,25.55497
4184,22.76316,,22.58231,,21.72046,20.64245,,,21.744310000000002,22.62078,23.24077,23.08523
4185,24.48732,23.223979999999997,24.18767,24.14639,23.36359,24.12471,24.18533,24.00915,23.95305,22.60481,23.787760000000002,24.04877
4186,25.22479,24.963929999999998,25.41413,25.632839999999998,25.432470000000002,25.66433,25.64411,25.429879999999997,25.34989,25.49628,25.74532,25.853720000000003
4187,23.6726,24.24663,24.02327,24.57364,23.46998,24.88953,23.77636,23.507360000000002,23.07372,23.45438,23.7963,24.32862
4188,,21.32367,21.40878,22.0097,,22.1877,22.13899,,,,,21.69473
4189,22.01161,22.58353,22.56795,23.353939999999998,22.38482,23.413510000000002,22.484189999999998,22.65045,22.16232,22.88155,23.00992,22.6981
4190,23.53053,24.222360000000002,23.89634,24.10085,23.662860000000002,24.40438,24.38673,24.22604,23.81167,23.67896,23.871920000000003,24.06258
4191,21.959889999999998,22.12044,21.44975,22.19129,,23.19809,21.4001,22.106679999999997,21.16674,20.25454,22.17612,22.09045
4192,23.74602,23.6279,24.15352,23.465629999999997,23.03535,23.4924,23.65382,23.06878,22.94099,23.3503,23.86609,24.03549
4193,27.108990000000002,27.24735,27.33918,27.17322,26.589640000000003,27.58785,27.015209999999996,26.74227,26.22363,26.4906,26.58405,26.87701
4194,27.27693,27.49625,27.338070000000002,27.448059999999998,26.613159999999997,27.541929999999997,27.38113,27.05538,26.550729999999998,26.641820000000003,26.752390000000002,27.14054
4195,21.2944,20.74747,22.16552,20.55675,20.266479999999998,21.84088,20.35875,21.16017,21.57103,20.94271,19.86629,
4196,23.845370000000003,23.778660000000002,23.80282,24.55069,23.62734,24.05813,23.85548,23.41235,23.16139,23.41106,23.35662,23.55122
4197,25.6413,25.096999999999998,25.75068,25.7497,24.87507,26.122120000000002,25.5599,24.610879999999998,24.504820000000002,24.71775,24.614420000000003,25.09816
4198,24.39486,24.08091,24.63948,24.60592,24.07088,24.59029,24.364729999999998,23.24246,23.65042,23.7145,23.48185,24.55526
4199,23.79966,24.39578,24.59132,24.54457,23.79054,24.947039999999998,24.5294,24.45983,23.91433,23.65053,23.967370000000003,23.67551
4200,23.50664,23.56186,23.52241,23.50845,22.64053,23.488000000000003,23.28051,23.23102,23.059,21.923070000000003,22.23549,22.54239
4201,23.22123,23.282629999999997,23.21657,23.47618,22.61829,23.03951,23.75949,22.95024,22.48974,22.29872,22.96927,23.012620000000002
4202,28.132170000000002,28.182859999999998,28.195120000000003,28.8173,28.421940000000003,28.78503,28.3109,28.20695,27.8372,29.252440000000004,29.163990000000002,29.563709999999997
4203,22.15091,22.01859,22.17289,21.7997,21.8823,21.63927,22.45816,22.05162,21.646320000000003,22.504379999999998,22.720229999999997,23.04151
4204,26.870440000000002,27.114459999999998,27.31527,27.557129999999997,27.01882,27.79092,27.13065,26.924,26.7604,27.45246,27.16327,27.5556
4205,27.23133,27.40414,27.4342,27.672629999999998,27.100890000000003,27.87572,27.26642,27.18073,27.04427,27.30678,27.49121,27.55296
4206,29.02778,28.86859,29.093659999999996,29.74476,28.9574,29.9011,29.215559999999996,29.203409999999998,29.021729999999998,28.782629999999997,28.985409999999998,29.07222
4207,23.19284,22.6796,23.57658,23.42931,22.69708,24.03691,22.97591,22.75328,22.952920000000002,22.824679999999997,22.63174,23.36786
4208,22.75261,21.0961,22.83894,21.12641,20.4027,21.20018,20.83984,20.438470000000002,21.32036,20.89911,22.12925,22.448520000000002
4209,25.67901,25.38719,25.55973,26.301029999999997,24.95655,26.30765,25.84254,25.48281,25.34188,25.195320000000002,25.3152,25.77238
4210,24.41145,24.39165,24.95881,25.00766,24.44727,24.88772,24.64218,24.44114,24.4716,24.609579999999998,24.37491,24.8149
4211,21.58279,22.97365,21.03194,,,,,21.06789,20.35735,,21.13577,
4212,23.59753,23.88204,23.77425,24.646420000000003,23.083170000000003,23.131520000000002,24.10901,23.44063,22.3726,21.42445,22.11184,21.93884
4213,23.686239999999998,24.21208,24.21245,24.56958,24.09225,24.54887,23.8399,23.74981,23.97727,23.16572,22.29058,23.23956
4214,22.59494,22.71255,23.298379999999998,23.737579999999998,22.50686,23.45186,23.88437,23.464760000000002,22.49446,22.13433,23.01465,23.37079
4215,22.86948,23.70841,23.05702,24.19806,24.034979999999997,24.1529,23.77886,24.14351,23.56092,22.909470000000002,22.41609,22.726010000000002
4216,23.74602,23.84057,23.89911,23.54239,23.16156,23.7417,24.09402,23.95029,23.23862,22.67597,23.31174,23.59446
4217,23.383370000000003,22.450860000000002,24.09587,23.61336,22.99426,24.20725,24.33987,23.16765,23.04175,23.395979999999998,23.53136,24.03053
4218,24.4899,25.33569,25.22799,23.639979999999998,23.767689999999998,23.57092,25.23411,25.1253,24.758470000000003,24.6457,24.73335,24.837979999999998
4219,21.037779999999998,20.10098,20.46463,20.5616,19.64215,21.45974,20.80562,20.61468,20.43074,20.20991,19.80919,20.26877
4220,22.165979999999998,22.38964,22.51708,22.32562,20.59177,22.07862,21.428639999999998,22.11305,19.99258,21.57925,21.89829,22.48522
4221,23.461389999999998,23.6279,23.95722,23.51184,22.90643,23.60014,23.648889999999998,23.69381,22.58511,23.204729999999998,23.39715,23.91516
4222,26.91889,26.731820000000003,27.38393,27.5226,26.47755,26.86585,27.6215,27.10169,26.868440000000003,26.801070000000003,26.34655,26.93337
4223,21.5264,21.44884,22.52423,24.86051,24.34272,24.75062,25.03213,24.605520000000002,24.22302,25.26867,23.1845,22.07796
4224,24.15321,24.709039999999998,24.532610000000002,25.32612,24.10717,25.292839999999998,24.990920000000003,25.18507,24.77269,24.366999999999997,23.83932,24.68459
4225,20.42388,21.2237,22.18954,20.74041,21.25897,20.1646,19.76409,,20.60096,20.14246,21.29676,20.69226
4226,20.569689999999998,21.48998,20.44708,20.93733,19.88503,23.38232,21.45714,21.6737,19.94806,19.75225,20.69337,21.78752
4227,21.05583,20.3581,21.26425,21.25119,19.21819,22.12092,20.89866,19.91098,20.0551,20.47645,,
4228,20.5345,19.961129999999997,20.027829999999998,20.19448,19.78246,20.76644,20.39299,19.967470000000002,20.564120000000003,18.79195,,19.90711
4229,22.37849,21.620420000000003,21.58871,21.70852,22.62854,22.15854,22.39903,21.83742,22.47917,23.49375,21.23549,22.082710000000002
4230,21.76243,21.62346,22.062929999999998,23.73387,22.058670000000003,,22.06029,22.42486,21.028570000000002,22.09455,22.391370000000002,21.906570000000002
4231,22.11744,22.10201,21.862379999999998,23.674329999999998,23.15211,23.78057,23.84144,23.090329999999998,23.18251,23.15766,23.20126,23.701970000000003
4232,22.24771,22.9507,21.60671,23.553910000000002,22.48881,23.680889999999998,22.967670000000002,22.671310000000002,22.75923,22.77,22.78943,23.24983
4233,20.34538,21.284270000000003,22.01223,,20.94407,22.28974,21.581970000000002,21.62248,20.15425,20.00895,21.565279999999998,20.38648
4234,28.96997,28.79365,29.04291,29.615409999999997,28.58097,29.38105,29.173479999999998,28.682779999999998,28.35039,29.48528,29.16406,29.4303
4235,22.67245,,21.92459,21.91994,,23.351110000000002,21.367520000000003,,20.823610000000002,21.683629999999997,21.2752,22.585820000000002
4236,29.75747,29.63803,29.59228,29.97076,29.70451,30.25822,29.85738,29.338279999999997,28.997059999999998,29.30315,29.523740000000004,29.617820000000002
4237,21.36832,21.337229999999998,21.15345,22.17533,21.6394,21.32229,21.22941,21.59905,21.886029999999998,21.40764,21.661360000000002,21.24371
4238,21.99158,22.40437,22.6963,22.33762,20.98669,22.71463,22.26476,22.21981,20.94906,21.97064,21.93283,21.83217
4239,27.56986,27.65813,27.540670000000002,27.353890000000003,27.216140000000003,26.986959999999996,26.49057,27.43698,27.538529999999998,27.43508,27.188959999999998,27.59875
4240,24.45205,24.91274,24.89389,24.46936,24.40022,24.927139999999998,24.96746,24.54038,24.54486,24.514670000000002,24.23586,23.294179999999997
4241,24.94548,24.85671,24.97334,24.41171,24.21022,24.49063,24.4627,24.76233,24.33756,24.06874,24.09724,24.25609
4242,26.18639,26.09788,26.11625,26.12345,25.23542,26.295409999999997,26.296740000000003,26.059639999999998,25.81382,25.63652,25.662670000000002,25.85379
4243,23.26885,23.18404,23.36359,23.1118,22.705289999999998,23.16858,22.98484,23.22015,23.055329999999998,22.66225,22.642139999999998,22.85114
4244,,22.80548,,24.185029999999998,21.94831,24.2851,23.80489,,22.46191,22.14709,,
4245,23.039260000000002,23.35313,23.22675,22.65696,22.67932,22.90806,23.87895,22.92388,22.93603,23.1076,22.95929,22.558220000000002
4246,24.27006,24.64559,24.64636,24.34198,24.23827,25.22479,24.65835,24.72109,24.289820000000002,24.10037,23.936339999999998,23.80252
4247,23.784370000000003,23.849,24.145770000000002,23.79897,23.10839,24.10981,23.82939,23.627010000000002,23.771729999999998,23.39976,23.33946,23.5973
4248,,,,,,,,,,,,
4249,22.47425,21.76385,22.21883,23.512439999999998,21.9739,22.51749,23.086570000000002,20.64535,22.169320000000003,21.54755,22.34427,22.33908
4250,21.45166,21.77696,21.5682,21.979039999999998,,22.39631,22.57775,21.556279999999997,20.210620000000002,,,20.94106
4251,25.30894,25.62151,25.355520000000002,25.18952,25.21,25.69035,25.386039999999998,25.48944,25.11882,25.08067,25.017120000000002,25.4841
4252,25.05957,25.204,25.46865,25.74304,24.79951,25.67578,25.47277,25.4419,24.82958,24.87526,24.888370000000002,25.34238
4253,20.42255,22.11496,20.13583,21.55936,19.82227,22.806070000000002,22.77113,20.1254,20.06566,21.43104,19.35126,21.278779999999998
4254,22.34538,21.738139999999998,22.49162,23.020979999999998,21.96955,22.397129999999997,23.28743,22.37867,22.1949,22.24261,22.48984,22.96219
4255,21.94967,21.11737,21.39603,22.7784,21.48689,22.2299,22.12499,21.64143,20.09507,20.2723,21.2083,21.86295
4256,23.87793,23.52025,23.597070000000002,24.15599,23.19436,24.28708,23.74057,23.21089,21.15178,23.10831,22.267139999999998,23.20616
4257,24.911270000000002,25.09732,25.23425,24.62333,24.71366,24.76491,25.125220000000002,24.8739,24.71371,25.3105,24.854570000000002,25.213079999999998
4258,24.19918,23.96217,24.022,24.32752,23.14401,23.78097,23.677670000000003,23.759079999999997,21.93966,22.801679999999998,23.27611,23.63788
4259,23.31437,23.45362,23.582910000000002,23.22157,23.17665,24.15885,23.814410000000002,23.15055,22.976210000000002,23.506999999999998,23.5715,23.33634
4260,22.68611,23.0867,23.680670000000003,22.52093,22.54191,22.84694,22.98155,21.81679,22.53343,22.57207,26.35343,23.063779999999998
4261,21.80507,21.51499,21.91765,23.43797,20.42039,23.30076,22.320970000000003,21.8826,21.215670000000003,22.496779999999998,22.09545,22.03342
4262,24.55432,24.69424,24.801289999999998,24.690939999999998,24.52618,25.09981,24.83036,24.93184,24.56784,24.69673,24.27966,24.36506
4263,21.801679999999998,21.93103,21.96134,22.2756,20.17341,22.0311,21.659879999999998,21.01059,19.649810000000002,20.83051,21.30558,21.85399
4264,21.87673,22.241329999999998,20.81699,22.76786,21.96677,23.232,20.71179,20.391939999999998,21.20479,22.538220000000003,22.64082,22.65589
4265,28.417479999999998,27.0203,26.722340000000003,28.276659999999996,26.00114,26.60343,28.4006,26.49625,27.87179,26.572259999999996,28.35456,26.239490000000004
